Time;SI;SS;XI;XS;XBH;SNH;SND;XND;SALK;TSS;QI;T
2017-01-02 12:30;2.56E+01;7.89E+01;1.37E+02;5.36E+02;7.12E+01;2.16E+01;6.92E+00;1.44E+01;7.00E+00;5.58E+02;2.37E+04;1.45E+01
2017-01-02 12:45;2.62E+01;7.39E+01;1.35E+02;5.30E+02;6.97E+01;2.08E+01;6.76E+00;1.41E+01;7.00E+00;5.51E+02;2.30E+04;1.45E+01
2017-01-02 13:00;2.67E+01;6.92E+01;1.32E+02;5.23E+02;6.82E+01;2.02E+01;6.62E+00;1.40E+01;7.00E+00;5.43E+02;2.24E+04;1.46E+01
2017-01-02 13:15;2.72E+01;6.50E+01;1.30E+02;5.17E+02;6.68E+01;1.96E+01;6.46E+00;1.38E+01;7.00E+00;5.36E+02;2.17E+04;1.46E+01
2017-01-02 13:30;2.74E+01;6.20E+01;1.29E+02;5.14E+02;6.57E+01;1.92E+01;6.22E+00;1.35E+01;7.00E+00;5.31E+02;2.08E+04;1.46E+01
2017-01-02 13:45;2.75E+01;5.98E+01;1.28E+02;5.12E+02;6.49E+01;1.87E+01;5.92E+00;1.30E+01;7.00E+00;5.28E+02;1.99E+04;1.47E+01
2017-01-02 14:00;2.75E+01;5.80E+01;1.27E+02;5.10E+02;6.42E+01;1.83E+01;5.61E+00;1.25E+01;7.00E+00;5.26E+02;1.91E+04;1.47E+01
2017-01-02 14:15;2.75E+01;5.65E+01;1.26E+02;5.08E+02;6.35E+01;1.80E+01;5.33E+00;1.20E+01;7.00E+00;5.23E+02;1.84E+04;1.47E+01
2017-01-02 14:30;2.76E+01;5.53E+01;1.24E+02;5.04E+02;6.28E+01;1.74E+01;5.15E+00;1.16E+01;7.00E+00;5.19E+02;1.78E+04;1.47E+01
2017-01-02 14:45;2.78E+01;5.45E+01;1.22E+02;5.01E+02;6.23E+01;1.67E+01;5.05E+00;1.13E+01;7.00E+00;5.14E+02;1.73E+04;1.48E+01
2017-01-02 15:00;2.79E+01;5.38E+01;1.20E+02;4.97E+02;6.19E+01;1.60E+01;4.98E+00;1.09E+01;7.00E+00;5.09E+02;1.69E+04;1.48E+01
2017-01-02 15:15;2.80E+01;5.40E+01;1.19E+02;4.93E+02;6.16E+01;1.56E+01;4.95E+00;1.08E+01;7.00E+00;5.05E+02;1.64E+04;1.48E+01
2017-01-02 15:30;2.79E+01;5.61E+01;1.18E+02;4.89E+02;6.16E+01;1.60E+01;4.98E+00;1.10E+01;7.00E+00;5.01E+02;1.60E+04;1.49E+01
2017-01-02 15:45;2.76E+01;5.96E+01;1.17E+02;4.84E+02;6.19E+01;1.71E+01;5.06E+00;1.14E+01;7.00E+00;4.97E+02;1.56E+04;1.49E+01
2017-01-02 16:00;2.74E+01;6.38E+01;1.16E+02;4.79E+02;6.24E+01;1.85E+01;5.17E+00;1.20E+01;7.00E+00;4.94E+02;1.52E+04;1.49E+01
2017-01-02 16:15;2.71E+01;6.90E+01;1.16E+02;4.76E+02;6.30E+01;2.02E+01;5.37E+00;1.28E+01;7.00E+00;4.91E+02;1.51E+04;1.50E+01
2017-01-02 16:30;2.69E+01;7.64E+01;1.17E+02;4.76E+02;6.36E+01;2.30E+01;5.79E+00;1.41E+01;7.00E+00;4.92E+02;1.53E+04;1.50E+01
2017-01-02 16:45;2.67E+01;8.49E+01;1.17E+02;4.79E+02;6.42E+01;2.63E+01;6.37E+00;1.58E+01;7.00E+00;4.95E+02;1.56E+04;1.50E+01
2017-01-02 17:00;2.66E+01;9.37E+01;1.18E+02;4.82E+02;6.49E+01;2.97E+01;6.98E+00;1.75E+01;7.00E+00;4.99E+02;1.60E+04;1.50E+01
2017-01-02 17:15;2.65E+01;1.00E+02;1.19E+02;4.84E+02;6.54E+01;3.22E+01;7.44E+00;1.90E+01;7.00E+00;5.01E+02;1.68E+04;1.51E+01
2017-01-02 17:30;2.61E+01;1.01E+02;1.19E+02;4.80E+02;6.52E+01;3.22E+01;7.41E+00;1.98E+01;7.00E+00;4.98E+02;1.84E+04;1.51E+01
2017-01-02 17:45;2.58E+01;9.72E+01;1.19E+02;4.73E+02;6.47E+01;3.08E+01;7.11E+00;2.01E+01;7.00E+00;4.93E+02;2.03E+04;1.51E+01
2017-01-02 18:00;2.54E+01;9.30E+01;1.19E+02;4.66E+02;6.42E+01;2.90E+01;6.76E+00;2.02E+01;7.00E+00;4.87E+02;2.23E+04;1.51E+01
2017-01-02 18:15;2.52E+01;8.89E+01;1.19E+02;4.60E+02;6.36E+01;2.76E+01;6.46E+00;2.01E+01;7.00E+00;4.82E+02;2.40E+04;1.51E+01
2017-01-02 18:30;2.54E+01;8.46E+01;1.18E+02;4.55E+02;6.29E+01;2.70E+01;6.25E+00;1.95E+01;7.00E+00;4.77E+02;2.53E+04;1.52E+01
2017-01-02 18:45;2.58E+01;8.03E+01;1.17E+02;4.51E+02;6.21E+01;2.69E+01;6.09E+00;1.87E+01;7.00E+00;4.73E+02;2.65E+04;1.52E+01
2017-01-02 19:00;2.63E+01;7.60E+01;1.16E+02;4.48E+02;6.12E+01;2.68E+01;5.95E+00;1.79E+01;7.00E+00;4.69E+02;2.75E+04;1.52E+01
2017-01-02 19:15;2.67E+01;7.25E+01;1.15E+02;4.46E+02;6.09E+01;2.67E+01;5.84E+00;1.72E+01;7.00E+00;4.66E+02;2.82E+04;1.52E+01
2017-01-02 19:30;2.69E+01;7.05E+01;1.15E+02;4.46E+02;6.18E+01;2.68E+01;5.80E+00;1.68E+01;7.00E+00;4.67E+02;2.81E+04;1.52E+01
2017-01-02 19:45;2.70E+01;6.92E+01;1.16E+02;4.46E+02;6.33E+01;2.70E+01;5.80E+00;1.64E+01;7.00E+00;4.69E+02;2.78E+04;1.52E+01
2017-01-02 20:00;2.71E+01;6.80E+01;1.17E+02;4.47E+02;6.50E+01;2.71E+01;5.79E+00;1.61E+01;7.00E+00;4.72E+02;2.74E+04;1.52E+01
2017-01-02 20:15;2.73E+01;6.67E+01;1.18E+02;4.48E+02;6.63E+01;2.71E+01;5.82E+00;1.58E+01;7.00E+00;4.74E+02;2.68E+04;1.52E+01
2017-01-02 20:30;2.74E+01;6.51E+01;1.19E+02;4.49E+02;6.66E+01;2.68E+01;5.95E+00;1.57E+01;7.00E+00;4.75E+02;2.60E+04;1.52E+01
2017-01-02 20:45;2.76E+01;6.34E+01;1.19E+02;4.49E+02;6.63E+01;2.62E+01;6.13E+00;1.56E+01;7.00E+00;4.76E+02;2.52E+04;1.52E+01
2017-01-02 21:00;2.79E+01;6.18E+01;1.20E+02;4.50E+02;6.59E+01;2.56E+01;6.33E+00;1.57E+01;7.00E+00;4.77E+02;2.44E+04;1.52E+01
2017-01-02 21:15;2.81E+01;6.01E+01;1.20E+02;4.51E+02;6.54E+01;2.50E+01;6.47E+00;1.56E+01;7.00E+00;4.77E+02;2.35E+04;1.52E+01
2017-01-02 21:30;2.85E+01;5.85E+01;1.20E+02;4.50E+02;6.49E+01;2.41E+01;6.42E+00;1.55E+01;7.00E+00;4.76E+02;2.27E+04;1.52E+01
2017-01-02 21:45;2.89E+01;5.69E+01;1.19E+02;4.49E+02;6.42E+01;2.31E+01;6.26E+00;1.52E+01;7.00E+00;4.75E+02;2.19E+04;1.52E+01
2017-01-02 22:00;2.93E+01;5.54E+01;1.19E+02;4.48E+02;6.36E+01;2.21E+01;6.07E+00;1.50E+01;7.00E+00;4.73E+02;2.11E+04;1.52E+01
2017-01-02 22:15;2.96E+01;5.37E+01;1.18E+02;4.46E+02;6.29E+01;2.11E+01;5.86E+00;1.48E+01;7.00E+00;4.70E+02;2.05E+04;1.52E+01
2017-01-02 22:30;2.97E+01;5.10E+01;1.16E+02;4.41E+02;6.22E+01;2.04E+01;5.62E+00;1.47E+01;7.00E+00;4.65E+02;2.00E+04;1.51E+01
2017-01-02 22:45;2.96E+01;4.77E+01;1.14E+02;4.35E+02;6.13E+01;1.98E+01;5.37E+00;1.46E+01;7.00E+00;4.57E+02;1.97E+04;1.51E+01
2017-01-02 23:00;2.95E+01;4.43E+01;1.11E+02;4.28E+02;6.05E+01;1.94E+01;5.11E+00;1.46E+01;7.00E+00;4.50E+02;1.93E+04;1.51E+01
2017-01-02 23:15;2.94E+01;4.13E+01;1.09E+02;4.21E+02;5.97E+01;1.88E+01;4.89E+00;1.45E+01;7.00E+00;4.42E+02;1.90E+04;1.51E+01
2017-01-02 23:30;2.97E+01;3.90E+01;1.07E+02;4.16E+02;5.90E+01;1.80E+01;4.75E+00;1.41E+01;7.00E+00;4.36E+02;1.86E+04;1.50E+01
2017-01-02 23:45;3.01E+01;3.72E+01;1.05E+02;4.11E+02;5.84E+01;1.70E+01;4.66E+00;1.35E+01;7.00E+00;4.31E+02;1.81E+04;1.50E+01
2017-01-03 00:00;3.05E+01;3.57E+01;1.03E+02;4.07E+02;5.78E+01;1.59E+01;4.59E+00;1.28E+01;7.00E+00;4.25E+02;1.77E+04;1.50E+01
2017-01-03 00:15;3.10E+01;3.44E+01;1.01E+02;4.03E+02;5.73E+01;1.50E+01;4.51E+00;1.23E+01;7.00E+00;4.21E+02;1.72E+04;1.50E+01
2017-01-03 00:30;3.15E+01;3.37E+01;1.00E+02;4.02E+02;5.73E+01;1.46E+01;4.41E+00;1.20E+01;7.00E+00;4.19E+02;1.63E+04;1.49E+01
2017-01-03 00:45;3.19E+01;3.34E+01;9.98E+01;4.02E+02;5.75E+01;1.44E+01;4.29E+00;1.18E+01;7.00E+00;4.19E+02;1.54E+04;1.49E+01
2017-01-03 01:00;3.23E+01;3.32E+01;9.98E+01;4.02E+02;5.78E+01;1.44E+01;4.15E+00;1.18E+01;7.00E+00;4.20E+02;1.46E+04;1.49E+01
2017-01-03 01:15;3.27E+01;3.31E+01;9.98E+01;4.03E+02;5.81E+01;1.45E+01;4.01E+00;1.18E+01;7.00E+00;4.20E+02;1.38E+04;1.48E+01
2017-01-03 01:30;3.28E+01;3.32E+01;9.93E+01;4.01E+02;5.79E+01;1.46E+01;3.85E+00;1.17E+01;7.00E+00;4.19E+02;1.30E+04;1.48E+01
2017-01-03 01:45;3.28E+01;3.33E+01;9.86E+01;3.99E+02;5.73E+01;1.47E+01;3.69E+00;1.16E+01;7.00E+00;4.16E+02;1.24E+04;1.48E+01
2017-01-03 02:00;3.27E+01;3.35E+01;9.77E+01;3.95E+02;5.66E+01;1.49E+01;3.52E+00;1.15E+01;7.00E+00;4.12E+02;1.17E+04;1.47E+01
2017-01-03 02:15;3.25E+01;3.36E+01;9.67E+01;3.91E+02;5.57E+01;1.51E+01;3.37E+00;1.14E+01;7.00E+00;4.08E+02;1.12E+04;1.47E+01
2017-01-03 02:30;3.22E+01;3.34E+01;9.52E+01;3.84E+02;5.44E+01;1.54E+01;3.31E+00;1.11E+01;7.00E+00;4.00E+02;1.09E+04;1.47E+01
2017-01-03 02:45;3.19E+01;3.29E+01;9.34E+01;3.75E+02;5.29E+01;1.59E+01;3.33E+00;1.07E+01;7.00E+00;3.91E+02;1.06E+04;1.46E+01
2017-01-03 03:00;3.16E+01;3.23E+01;9.16E+01;3.64E+02;5.13E+01;1.64E+01;3.38E+00;1.03E+01;7.00E+00;3.81E+02;1.05E+04;1.46E+01
2017-01-03 03:15;3.13E+01;3.17E+01;8.97E+01;3.55E+02;4.98E+01;1.68E+01;3.45E+00;9.89E+00;7.00E+00;3.71E+02;1.03E+04;1.46E+01
2017-01-03 03:30;3.16E+01;3.14E+01;8.79E+01;3.46E+02;4.84E+01;1.69E+01;3.48E+00;9.59E+00;7.00E+00;3.62E+02;1.01E+04;1.45E+01
2017-01-03 03:45;3.22E+01;3.14E+01;8.63E+01;3.39E+02;4.71E+01;1.67E+01;3.49E+00;9.37E+00;7.00E+00;3.54E+02;9.87E+03;1.45E+01
2017-01-03 04:00;3.30E+01;3.15E+01;8.47E+01;3.33E+02;4.60E+01;1.64E+01;3.49E+00;9.20E+00;7.00E+00;3.48E+02;9.70E+03;1.45E+01
2017-01-03 04:15;3.38E+01;3.19E+01;8.31E+01;3.27E+02;4.49E+01;1.60E+01;3.48E+00;9.05E+00;7.00E+00;3.42E+02;9.53E+03;1.45E+01
2017-01-03 04:30;3.44E+01;3.27E+01;8.15E+01;3.23E+02;4.40E+01;1.56E+01;3.41E+00;8.90E+00;7.00E+00;3.36E+02;9.32E+03;1.44E+01
2017-01-03 04:45;3.48E+01;3.40E+01;7.98E+01;3.19E+02;4.31E+01;1.51E+01;3.31E+00;8.75E+00;7.00E+00;3.31E+02;9.12E+03;1.44E+01
2017-01-03 05:00;3.51E+01;3.55E+01;7.82E+01;3.16E+02;4.23E+01;1.47E+01;3.19E+00;8.60E+00;7.00E+00;3.27E+02;8.94E+03;1.44E+01
2017-01-03 05:15;3.54E+01;3.69E+01;7.64E+01;3.11E+02;4.14E+01;1.42E+01;3.08E+00;8.53E+00;7.00E+00;3.22E+02;8.84E+03;1.43E+01
2017-01-03 05:30;3.54E+01;3.76E+01;7.46E+01;3.03E+02;4.01E+01;1.38E+01;3.04E+00;8.71E+00;7.00E+00;3.13E+02;8.92E+03;1.43E+01
2017-01-03 05:45;3.52E+01;3.76E+01;7.27E+01;2.92E+02;3.85E+01;1.34E+01;3.06E+00;9.10E+00;7.00E+00;3.03E+02;9.10E+03;1.43E+01
2017-01-03 06:00;3.50E+01;3.73E+01;7.08E+01;2.80E+02;3.68E+01;1.31E+01;3.11E+00;9.59E+00;7.00E+00;2.91E+02;9.31E+03;1.43E+01
2017-01-03 06:15;3.48E+01;3.71E+01;6.81E+01;2.67E+02;3.47E+01;1.30E+01;3.23E+00;1.01E+01;7.00E+00;2.77E+02;9.72E+03;1.43E+01
2017-01-03 06:30;3.49E+01;3.76E+01;6.29E+01;2.51E+02;3.15E+01;1.33E+01;3.54E+00;1.05E+01;7.00E+00;2.59E+02;1.06E+04;1.42E+01
2017-01-03 06:45;3.51E+01;3.85E+01;5.62E+01;2.35E+02;2.79E+01;1.39E+01;3.95E+00;1.08E+01;7.00E+00;2.39E+02;1.18E+04;1.42E+01
2017-01-03 07:00;3.54E+01;3.96E+01;4.95E+01;2.20E+02;2.44E+01;1.46E+01;4.37E+00;1.10E+01;7.00E+00;2.20E+02;1.31E+04;1.42E+01
2017-01-03 07:15;3.55E+01;4.36E+01;4.44E+01;2.09E+02;2.20E+01;1.62E+01;4.95E+00;1.19E+01;7.00E+00;2.06E+02;1.43E+04;1.42E+01
2017-01-03 07:30;3.52E+01;5.61E+01;4.27E+01;2.06E+02;2.21E+01;2.04E+01;6.05E+00;1.48E+01;7.00E+00;2.03E+02;1.56E+04;1.42E+01
2017-01-03 07:45;3.47E+01;7.33E+01;4.32E+01;2.08E+02;2.37E+01;2.60E+01;7.42E+00;1.87E+01;7.00E+00;2.06E+02;1.68E+04;1.42E+01
2017-01-03 08:00;3.40E+01;9.09E+01;4.43E+01;2.11E+02;2.58E+01;3.17E+01;8.80E+00;2.28E+01;7.00E+00;2.11E+02;1.81E+04;1.42E+01
2017-01-03 08:15;3.34E+01;1.05E+02;4.87E+01;2.26E+02;2.92E+01;3.61E+01;9.81E+00;2.63E+01;7.00E+00;2.28E+02;1.97E+04;1.42E+01
2017-01-03 08:30;3.29E+01;1.13E+02;6.11E+01;2.71E+02;3.59E+01;3.78E+01;9.97E+00;2.84E+01;7.00E+00;2.76E+02;2.21E+04;1.42E+01
2017-01-03 08:45;3.25E+01;1.15E+02;7.65E+01;3.26E+02;4.36E+01;3.78E+01;9.66E+00;2.95E+01;7.00E+00;3.34E+02;2.48E+04;1.42E+01
2017-01-03 09:00;3.21E+01;1.17E+02;9.10E+01;3.78E+02;5.09E+01;3.74E+01;9.27E+00;3.02E+01;7.00E+00;3.90E+02;2.74E+04;1.42E+01
2017-01-03 09:15;3.17E+01;1.17E+02;1.03E+02;4.21E+02;5.70E+01;3.68E+01;8.88E+00;3.05E+01;7.00E+00;4.36E+02;2.94E+04;1.42E+01
2017-01-03 09:30;3.12E+01;1.14E+02;1.13E+02;4.54E+02;6.20E+01;3.56E+01;8.44E+00;2.99E+01;7.00E+00;4.72E+02;3.03E+04;1.42E+01
2017-01-03 09:45;3.06E+01;1.10E+02;1.22E+02;4.81E+02;6.64E+01;3.41E+01;7.98E+00;2.88E+01;7.00E+00;5.02E+02;3.09E+04;1.42E+01
2017-01-03 10:00;3.01E+01;1.06E+02;1.31E+02;5.07E+02;7.07E+01;3.27E+01;7.51E+00;2.77E+01;7.00E+00;5.31E+02;3.13E+04;1.42E+01
2017-01-03 10:15;2.96E+01;1.02E+02;1.38E+02;5.29E+02;7.42E+01;3.14E+01;7.08E+00;2.67E+01;7.00E+00;5.56E+02;3.12E+04;1.42E+01
2017-01-03 10:30;2.92E+01;1.00E+02;1.43E+02;5.43E+02;7.61E+01;3.06E+01;6.73E+00;2.62E+01;7.00E+00;5.72E+02;3.03E+04;1.42E+01
2017-01-03 10:45;2.88E+01;9.85E+01;1.46E+02;5.53E+02;7.72E+01;3.00E+01;6.40E+00;2.58E+01;7.00E+00;5.83E+02;2.93E+04;1.43E+01
2017-01-03 11:00;2.85E+01;9.68E+01;1.49E+02;5.63E+02;7.80E+01;2.94E+01;6.06E+00;2.55E+01;7.00E+00;5.92E+02;2.83E+04;1.43E+01
2017-01-03 11:15;2.83E+01;9.47E+01;1.51E+02;5.69E+02;7.85E+01;2.87E+01;5.69E+00;2.49E+01;7.00E+00;5.99E+02;2.72E+04;1.43E+01
2017-01-03 11:30;2.83E+01;9.19E+01;1.51E+02;5.70E+02;7.88E+01;2.81E+01;5.30E+00;2.40E+01;7.00E+00;6.00E+02;2.62E+04;1.43E+01
2017-01-03 11:45;2.85E+01;8.86E+01;1.50E+02;5.68E+02;7.89E+01;2.76E+01;4.89E+00;2.29E+01;7.00E+00;5.98E+02;2.52E+04;1.43E+01
2017-01-03 12:00;2.87E+01;8.52E+01;1.48E+02;5.63E+02;7.87E+01;2.70E+01;4.48E+00;2.17E+01;7.00E+00;5.93E+02;2.43E+04;1.44E+01
2017-01-03 12:15;2.90E+01;8.19E+01;1.46E+02;5.59E+02;7.83E+01;2.65E+01;4.10E+00;2.05E+01;7.00E+00;5.88E+02;2.34E+04;1.44E+01
2017-01-03 12:30;2.94E+01;7.93E+01;1.45E+02;5.57E+02;7.78E+01;2.59E+01;3.81E+00;1.96E+01;7.00E+00;5.85E+02;2.23E+04;1.44E+01
2017-01-03 12:45;3.00E+01;7.71E+01;1.44E+02;5.57E+02;7.71E+01;2.54E+01;3.57E+00;1.88E+01;7.00E+00;5.83E+02;2.13E+04;1.44E+01
2017-01-03 13:00;3.06E+01;7.52E+01;1.42E+02;5.57E+02;7.61E+01;2.50E+01;3.37E+00;1.81E+01;7.00E+00;5.81E+02;2.04E+04;1.45E+01
2017-01-03 13:15;3.10E+01;7.31E+01;1.40E+02;5.52E+02;7.49E+01;2.45E+01;3.20E+00;1.74E+01;7.00E+00;5.76E+02;1.98E+04;1.45E+01
2017-01-03 13:30;3.11E+01;6.99E+01;1.37E+02;5.39E+02;7.30E+01;2.40E+01;3.08E+00;1.67E+01;7.00E+00;5.62E+02;1.97E+04;1.45E+01
2017-01-03 13:45;3.08E+01;6.64E+01;1.32E+02;5.20E+02;7.07E+01;2.35E+01;3.01E+00;1.61E+01;7.00E+00;5.42E+02;1.99E+04;1.46E+01
2017-01-03 14:00;3.05E+01;6.29E+01;1.28E+02;5.00E+02;6.84E+01;2.31E+01;2.98E+00;1.56E+01;7.00E+00;5.22E+02;2.01E+04;1.46E+01
2017-01-03 14:15;3.01E+01;5.98E+01;1.23E+02;4.81E+02;6.62E+01;2.27E+01;2.93E+00;1.51E+01;7.00E+00;5.03E+02;2.01E+04;1.46E+01
2017-01-03 14:30;2.99E+01;5.72E+01;1.20E+02;4.70E+02;6.47E+01;2.23E+01;2.80E+00;1.48E+01;7.00E+00;4.90E+02;1.99E+04;1.47E+01
2017-01-03 14:45;2.96E+01;5.48E+01;1.16E+02;4.62E+02;6.35E+01;2.19E+01;2.63E+00;1.46E+01;7.00E+00;4.81E+02;1.96E+04;1.47E+01
2017-01-03 15:00;2.94E+01;5.27E+01;1.14E+02;4.56E+02;6.24E+01;2.14E+01;2.46E+00;1.44E+01;7.00E+00;4.74E+02;1.93E+04;1.47E+01
2017-01-03 15:15;2.90E+01;5.08E+01;1.10E+02;4.47E+02;6.06E+01;2.12E+01;2.44E+00;1.42E+01;7.00E+00;4.63E+02;1.94E+04;1.48E+01
2017-01-03 15:30;2.80E+01;4.90E+01;1.04E+02;4.29E+02;5.66E+01;2.13E+01;2.84E+00;1.36E+01;7.00E+00;4.43E+02;2.03E+04;1.48E+01
2017-01-03 15:45;2.69E+01;4.75E+01;9.77E+01;4.08E+02;5.16E+01;2.17E+01;3.47E+00;1.29E+01;7.00E+00;4.18E+02;2.13E+04;1.48E+01
2017-01-03 16:00;2.57E+01;4.62E+01;9.13E+01;3.87E+02;4.66E+01;2.21E+01;4.13E+00;1.23E+01;7.00E+00;3.94E+02;2.24E+04;1.48E+01
2017-01-03 16:15;2.47E+01;4.63E+01;8.66E+01;3.71E+02;4.28E+01;2.29E+01;4.76E+00;1.21E+01;7.00E+00;3.75E+02;2.32E+04;1.49E+01
2017-01-03 16:30;2.41E+01;4.97E+01;8.49E+01;3.65E+02;4.15E+01;2.45E+01;5.35E+00;1.32E+01;7.00E+00;3.68E+02;2.36E+04;1.49E+01
2017-01-03 16:45;2.38E+01;5.49E+01;8.49E+01;3.64E+02;4.16E+01;2.65E+01;5.90E+00;1.49E+01;7.00E+00;3.68E+02;2.38E+04;1.49E+01
2017-01-03 17:00;2.36E+01;6.06E+01;8.56E+01;3.66E+02;4.22E+01;2.86E+01;6.44E+00;1.69E+01;7.00E+00;3.70E+02;2.40E+04;1.50E+01
2017-01-03 17:15;2.35E+01;6.57E+01;8.72E+01;3.71E+02;4.33E+01;3.06E+01;6.88E+00;1.85E+01;7.00E+00;3.76E+02;2.40E+04;1.50E+01
2017-01-03 17:30;2.34E+01;6.95E+01;9.04E+01;3.84E+02;4.57E+01;3.21E+01;7.09E+00;1.92E+01;7.00E+00;3.90E+02;2.37E+04;1.50E+01
2017-01-03 17:45;2.33E+01;7.24E+01;9.47E+01;4.02E+02;4.87E+01;3.34E+01;7.17E+00;1.95E+01;7.00E+00;4.09E+02;2.33E+04;1.50E+01
2017-01-03 18:00;2.33E+01;7.51E+01;9.94E+01;4.22E+02;5.21E+01;3.45E+01;7.21E+00;1.96E+01;7.00E+00;4.30E+02;2.30E+04;1.50E+01
2017-01-03 18:15;2.34E+01;7.68E+01;1.03E+02;4.38E+02;5.47E+01;3.54E+01;7.16E+00;1.96E+01;7.00E+00;4.46E+02;2.30E+04;1.51E+01
2017-01-03 18:30;2.38E+01;7.55E+01;1.02E+02;4.40E+02;5.46E+01;3.56E+01;6.93E+00;1.91E+01;7.00E+00;4.48E+02;2.39E+04;1.51E+01
2017-01-03 18:45;2.44E+01;7.28E+01;9.98E+01;4.36E+02;5.31E+01;3.53E+01;6.61E+00;1.85E+01;7.00E+00;4.42E+02;2.51E+04;1.51E+01
2017-01-03 19:00;2.51E+01;6.97E+01;9.68E+01;4.30E+02;5.13E+01;3.50E+01;6.27E+00;1.79E+01;7.00E+00;4.34E+02;2.62E+04;1.51E+01
2017-01-03 19:15;2.57E+01;6.75E+01;9.49E+01;4.27E+02;5.00E+01;3.46E+01;6.08E+00;1.75E+01;7.00E+00;4.29E+02;2.68E+04;1.51E+01
2017-01-03 19:30;2.65E+01;6.71E+01;9.54E+01;4.28E+02;4.97E+01;3.43E+01;6.26E+00;1.75E+01;7.00E+00;4.30E+02;2.67E+04;1.51E+01
2017-01-03 19:45;2.73E+01;6.76E+01;9.71E+01;4.31E+02;4.98E+01;3.41E+01;6.62E+00;1.76E+01;7.00E+00;4.34E+02;2.64E+04;1.51E+01
2017-01-03 20:00;2.81E+01;6.83E+01;9.91E+01;4.36E+02;5.00E+01;3.37E+01;7.02E+00;1.78E+01;7.00E+00;4.39E+02;2.62E+04;1.51E+01
2017-01-03 20:15;2.87E+01;6.87E+01;1.01E+02;4.39E+02;5.02E+01;3.35E+01;7.27E+00;1.80E+01;7.00E+00;4.42E+02;2.60E+04;1.51E+01
2017-01-03 20:30;2.87E+01;6.88E+01;1.01E+02;4.38E+02;5.02E+01;3.37E+01;7.12E+00;1.83E+01;7.00E+00;4.42E+02;2.58E+04;1.51E+01
2017-01-03 20:45;2.82E+01;6.85E+01;1.00E+02;4.36E+02;5.00E+01;3.40E+01;6.75E+00;1.85E+01;7.00E+00;4.40E+02;2.57E+04;1.51E+01
2017-01-03 21:00;2.77E+01;6.81E+01;9.96E+01;4.32E+02;4.98E+01;3.44E+01;6.33E+00;1.87E+01;7.00E+00;4.36E+02;2.55E+04;1.51E+01
2017-01-03 21:15;2.72E+01;6.76E+01;9.91E+01;4.30E+02;4.95E+01;3.45E+01;5.99E+00;1.88E+01;7.00E+00;4.34E+02;2.50E+04;1.51E+01
2017-01-03 21:30;2.70E+01;6.72E+01;9.97E+01;4.30E+02;4.95E+01;3.43E+01;5.89E+00;1.88E+01;7.00E+00;4.35E+02;2.42E+04;1.51E+01
2017-01-03 21:45;2.69E+01;6.67E+01;1.01E+02;4.32E+02;4.96E+01;3.39E+01;5.93E+00;1.86E+01;7.00E+00;4.37E+02;2.32E+04;1.51E+01
2017-01-03 22:00;2.69E+01;6.63E+01;1.02E+02;4.35E+02;4.97E+01;3.33E+01;6.03E+00;1.84E+01;7.00E+00;4.40E+02;2.23E+04;1.51E+01
2017-01-03 22:15;2.68E+01;6.55E+01;1.03E+02;4.35E+02;4.96E+01;3.25E+01;6.13E+00;1.80E+01;7.00E+00;4.40E+02;2.16E+04;1.51E+01
2017-01-03 22:30;2.65E+01;6.36E+01;1.02E+02;4.27E+02;4.91E+01;3.11E+01;6.20E+00;1.72E+01;7.00E+00;4.34E+02;2.15E+04;1.50E+01
2017-01-03 22:45;2.61E+01;6.11E+01;1.00E+02;4.15E+02;4.82E+01;2.93E+01;6.25E+00;1.60E+01;7.00E+00;4.23E+02;2.15E+04;1.50E+01
2017-01-03 23:00;2.58E+01;5.84E+01;9.82E+01;4.02E+02;4.73E+01;2.75E+01;6.30E+00;1.49E+01;7.00E+00;4.11E+02;2.15E+04;1.50E+01
2017-01-03 23:15;2.55E+01;5.56E+01;9.60E+01;3.89E+02;4.62E+01;2.56E+01;6.31E+00;1.37E+01;7.00E+00;3.99E+02;2.16E+04;1.50E+01
2017-01-03 23:30;2.54E+01;5.21E+01;9.39E+01;3.77E+02;4.49E+01;2.37E+01;6.19E+00;1.26E+01;7.00E+00;3.86E+02;2.17E+04;1.50E+01
2017-01-03 23:45;2.55E+01;4.83E+01;9.17E+01;3.64E+02;4.33E+01;2.18E+01;5.99E+00;1.16E+01;7.00E+00;3.75E+02;2.17E+04;1.49E+01
2017-01-04 00:00;2.57E+01;4.44E+01;8.97E+01;3.53E+02;4.17E+01;2.00E+01;5.78E+00;1.06E+01;7.00E+00;3.63E+02;2.19E+04;1.49E+01
2017-01-04 00:15;2.57E+01;4.10E+01;8.79E+01;3.43E+02;4.04E+01;1.84E+01;5.57E+00;9.71E+00;7.00E+00;3.53E+02;2.17E+04;1.49E+01
2017-01-04 00:30;2.54E+01;3.86E+01;8.69E+01;3.36E+02;3.95E+01;1.72E+01;5.37E+00;9.10E+00;7.00E+00;3.47E+02;2.10E+04;1.49E+01
2017-01-04 00:45;2.50E+01;3.67E+01;8.63E+01;3.31E+02;3.88E+01;1.64E+01;5.16E+00;8.63E+00;7.00E+00;3.42E+02;2.02E+04;1.48E+01
